col1,col2
16.432255,2.1393142
11.8501,-2.096561
13.2360325,-2.0426936
14.513918,-2.9887319
4.980847,10.315967
7.7014728,12.158259
14.323338,12.967697
11.516271,0.17322215
6.3379636,-6.641989
11.047352,11.402346
12.355659,12.327938
8.469515,-6.880872
14.158217,-3.4378617
7.9061027,12.19573
5.0352974,10.313948
16.523052,2.2114816
16.286367,3.9547946
6.7525015,-5.79569
5.976452,-2.1449912
16.002703,7.268553
7.218113,12.499487
8.225484,-7.2085824
6.1013346,6.0447664
12.839216,-2.4274123
16.239727,2.5701718
5.99723,5.9502873
6.204031,11.689127
15.15044,4.5929146
16.581978,1.7743838
11.366784,13.427892
17.08983,2.6131704
11.257173,0.18228938
12.112708,-2.2114248
6.3199553,13.072036
6.026996,12.8903675
15.38609,4.4308586
17.138325,2.4189904
12.847725,-2.4088943
14.5178795,12.87113
6.6262045,12.47158
16.554022,2.5591776
16.264687,3.3591
17.142672,1.7083747
13.570787,-3.759449
6.242649,12.817181
7.2513337,12.69206
6.605846,5.9390764
4.391248,10.825095
6.364258,12.779146
14.707276,12.888216
8.7700615,-6.5906987
17.362022,2.4055276
14.245092,-3.670749
16.20554,3.5263846
11.677156,-0.0050536115
11.538921,13.650778
-1.8585147,5.3353996
16.533665,2.0943186
13.997338,12.930458
11.1101,0.11146506
5.2845845,-1.2338233
4.67703,-1.4039272
13.8406925,-4.252549
15.914538,5.737744
16.56395,1.8122973
17.152336,1.6383417
7.9107537,12.375553
13.5691,12.983441
15.996564,7.0170565
16.065426,6.92675
14.341869,-3.556207
16.35944,5.7164574
17.452333,2.26861
14.2702675,12.8690605
6.0543265,12.216578
16.012182,4.8018346
13.658279,-3.3826401
-1.8662373,5.343408
17.092756,2.2096353
6.0101666,5.947906
6.189255,12.265051
7.49921,6.390256
11.389413,13.808265
4.4284186,11.461189
6.709529,6.453906
16.565851,1.9933902
14.600941,12.896808
-1.8377172,5.314716
7.4637423,6.1811
11.322135,13.801531
13.210206,-2.9672747
11.596767,-2.0754595
15.61435,6.066023
14.002384,-3.3498652
6.514195,12.638871
15.772828,7.082981
5.990694,-2.4295766
6.4823217,-6.0240746
11.23346,11.349624
6.635094,6.3580704
11.159983,0.11670172
16.240122,3.708016
13.859124,13.275718
6.0001016,5.9355674
16.36189,3.0287457
14.95489,-4.4010935
11.916969,-0.49018857
8.176664,-7.033091
15.862034,7.0966735
6.741912,-5.6654744
8.200222,-7.297328
15.858452,4.558966
17.436577,2.335144
-0.36778933,0.49845433
6.617943,-5.7728767
11.475737,-0.03898761
6.083418,-2.2446973
14.496164,-2.926111
7.4815283,6.160305
5.825016,12.266417
7.8378615,-6.183727
5.0593686,-2.0259624
5.8788786,-2.4714873
13.680697,-4.2935004
8.092801,-7.1947365
14.259751,12.87739
11.948771,12.152618
14.315957,12.937768
7.7993155,6.634054
15.686239,4.608955
16.402052,5.6711326
11.826834,-2.2580032
15.8529215,2.8020284
15.950563,4.5353785
6.6531134,6.43281
11.668243,12.143856
6.6702843,6.505848
11.287098,13.359921
11.165657,11.547018
13.820383,-3.9951773
11.450414,-1.9946115
11.583043,12.136524
12.40941,-2.3595338
6.722809,-5.5646687
16.80299,1.9355865
7.0864778,12.200096
13.907195,13.268679
15.772143,5.7809277
6.0030375,5.8959236
12.918382,-2.510186
5.266583,-2.0356035
14.232086,13.064294
6.6744385,6.0296235
-1.8204882,5.2972026
11.093667,11.303907
16.459616,2.8081706
11.4275255,13.315625
-0.32432568,0.454971
14.255274,-3.602893
5.3043385,11.371047
4.882543,11.062556
4.6910386,-1.6205376
14.2168455,12.785221
15.232486,-3.8008795
11.550524,12.196156
5.8948226,12.460537
5.1681457,11.132445
4.467707,-1.4653972
9.028998,-6.99454
11.318527,0.27267864
10.993607,-0.073543206
17.136673,2.5033123
7.924733,-6.913282
14.216646,12.925923
11.61422,13.460436
11.523391,-0.22974052
14.696591,-3.8891737
12.476079,12.401748
4.3672724,10.818559
11.971191,-0.5828943
6.9881816,13.186211
15.750877,3.069775
13.1615715,-2.8240035
12.919806,13.195469
-0.25474134,0.3860475
15.536996,3.3549337
16.489592,3.8353863
7.317208,12.536501
16.312159,2.5589728
16.125946,4.611795
8.660791,-6.964183
11.25134,-0.23658499
16.361275,3.1581583
15.170611,-3.920649
13.728219,-4.0475836
5.922956,-5.9510384
6.4664345,12.413163
16.030455,2.6192307
11.578941,13.646423
-1.7902628,5.2671084
9.071102,-6.957132
15.754289,3.5320141
4.4320955,11.347276
8.197927,-7.0748844
5.039388,10.442245
7.6609097,6.915233
6.1474857,-5.9558835
11.763348,-2.2983658
13.670825,12.646861
7.1228123,12.866099
12.645081,12.430839
16.649767,2.8101695
6.535047,13.197187
4.549528,11.33559
15.848563,7.2084007
8.23319,-3.4683
14.605212,12.848559
15.994623,2.4617703
12.325291,-2.1932952
4.386123,11.443821
5.969114,-2.403928
4.923703,-1.6734284
16.807573,1.644001
4.974378,11.753916
14.131083,12.857955
7.9085774,12.152487
6.4649878,12.347344
7.705704,12.469366
6.889399,-5.88429
16.940338,2.6506145
11.308468,13.358138
15.453426,5.155063
6.778705,5.8985167
5.9524627,11.466382
7.1487374,12.832777
11.056735,-0.17524467
13.04879,-2.6678948
6.714752,5.8775916
12.063193,-0.74056536
5.8812284,12.533237
14.325869,12.951856
15.746289,5.4123955
15.941042,6.672797
6.1719594,-5.671385
5.759846,-1.6548128
16.925188,2.691379
16.037596,6.907963
15.231438,-3.8285909
11.202013,-0.5860923
14.271514,13.073971
15.761349,3.311553
15.666366,6.584296
13.391654,-3.1766465
6.0520926,5.986617
14.446219,12.802334
16.027771,7.1423655
15.159221,-3.740865
6.860265,-5.9305058
11.321463,13.790376
15.275526,-3.7474837
13.589193,-3.77674
6.32773,12.714728
13.658803,-3.165661
6.348093,-6.2789507
8.0826,-7.5757585
10.864763,-0.058515187
8.217963,-7.4888897
17.105364,3.2829742
11.432783,0.2619538
5.1846733,-1.3519039
16.353668,5.7720714
13.823841,-3.4517145
13.255577,-3.043738
15.733451,3.2289433
16.813873,2.0740914
15.482497,6.7217555
7.7150335,-6.057605
14.066934,-3.4063873
16.208324,2.4504538
16.316328,4.095295
16.409702,2.6885777
11.514249,-2.0341737
16.251884,3.6286576
12.803559,12.455281
15.061413,-3.9539444
11.319567,11.455798
4.7921004,-1.8215461
5.0070043,-1.5712669
4.515071,10.7741
5.332705,11.724163
14.493347,-2.8871822
14.272767,-4.004897
14.52233,-2.9171393
7.1543856,12.816375
14.078927,13.110412
17.432005,2.2043686
4.9808292,11.020548
6.903519,-6.0406857
7.803374,-7.1463714
7.925549,-7.0782437
10.994607,0.046029676
5.4861116,10.869153
7.891203,-6.9814034
5.9903965,-2.1235325
11.832865,12.133948
11.477007,0.19694343
11.751758,-0.568687
6.761334,5.9858603
13.233238,-3.0566514
4.3507295,10.714928
5.2585864,11.65981
7.1618133,-5.793174
13.768843,-4.196528
14.669541,-4.1561303
8.424584,-3.9746344
11.39847,11.491668
11.192154,11.750531
5.3488584,11.755649
6.4331183,12.988521
7.4996285,6.360164
6.4610553,12.54144
16.617674,3.1505253
7.0999527,-5.899779
6.37291,13.143766
7.7734118,12.1605
5.5856586,-1.9838951
5.003522,11.279325
6.070906,12.880447
15.469717,6.9222636
13.631058,-3.7423186
12.396574,12.3518505
7.81468,11.755787
14.153181,12.923893
-1.8448122,5.321883
-0.43501517,0.56542856
6.3524246,-6.359103
7.8512187,-7.4846997
16.458246,5.7100997
15.995299,2.6543899
11.270869,13.667982
14.811524,-4.267475
15.114486,4.4074893
15.212761,-3.8609102
7.15041,-5.912188
15.835652,7.1228423
13.656148,12.882862
15.608528,3.7054882
16.535637,1.9211267
7.274466,12.517479
17.16504,1.8274682
5.098326,10.301913
7.5409274,6.389473
15.440825,5.145744
15.585992,3.6555297
9.09767,-6.8981185
6.4775214,-6.010624
15.883325,4.6755614
16.070456,6.0625496
6.3408465,12.260383
13.935189,-2.8126435
15.091118,4.383667
7.7968354,-6.4476967
12.157587,-2.2442825
11.608395,-0.46452153
11.563818,12.156192
7.661843,-6.1223354
5.946799,-5.877016
6.608654,13.178542
5.2001386,-1.3157185
7.554358,6.5952673
15.1331005,4.3671556
6.2751274,12.786166
13.280668,-2.8436306
6.0491867,-2.18829
8.345679,-4.159293
12.8939085,-2.4723086
7.625671,6.7890344
11.145464,13.708573
13.115648,-2.491377
15.647072,4.6145873
6.7045493,13.279083
15.984958,3.531806
6.5889387,13.278933
11.8876705,-0.52649564
15.220742,4.6246734
6.7007823,13.145363
4.3607264,10.788528
5.106984,-1.4405905
15.634901,3.0720792
6.421583,-6.704087
7.949392,-7.1958017
8.233602,-3.4574144
7.928904,12.184613
6.955105,13.006999
5.0996394,-1.4177055
8.179833,-7.550933
4.4846077,-1.4816891
12.844199,-2.4149656
7.065026,13.16498
13.638763,-4.2329836
11.957729,12.094807
16.617449,1.9759046
7.529127,6.614798
14.772961,12.860293
16.392292,3.5857844
11.5882435,-1.8988651
8.660873,-6.5090346
5.741854,-2.499718
4.729086,-1.3411237
7.7517366,12.212963
14.243073,13.010028
16.111046,5.4327226
6.35159,-6.6766195
13.303406,-2.13178
6.6747065,12.983336
11.33707,-0.1085723
16.249426,5.923004
7.701736,-7.0461116
4.393092,10.7935095
5.371766,10.592231
16.05853,5.962611
15.305271,-3.7172883
16.05719,6.9504747
5.8595266,12.22777
15.390441,4.5208597
11.134704,11.256336
15.107945,4.3716054
14.879036,-3.9247823
6.5158787,6.5096726
4.5299377,-1.4938093
11.311037,-0.50836366
15.738547,5.4960203
7.131356,-5.7886634
17.107746,3.1852455
6.9311457,-5.8363795
15.575406,5.2474127
6.3312483,-6.6658397
15.720871,6.6413927
14.102751,13.134434
16.415949,4.121236
12.076434,-2.3401158
12.915069,-2.4378614
11.897243,12.145906
-1.8131102,5.2897215
11.482142,13.497299
8.027878,-7.3265796
8.348454,-4.167762
16.306038,2.2279713
8.590741,-3.9073408
12.909017,13.206033
4.3933163,11.453574
16.184029,6.205316
14.525482,-2.930034
6.191008,12.234783
7.124599,12.453104
17.48628,2.2228246
7.526812,12.296189
6.5134377,6.4646096
11.7270155,-2.2688618
5.4156723,11.8200655
7.3463387,-5.9502645
11.006453,11.620358
16.543108,1.7509406
6.207009,12.841807
6.7950535,5.8488884
16.320972,2.4837039
16.030588,7.1643276
15.445779,6.638471
14.997241,-4.4796333
6.809631,5.9558864
15.340605,4.390021
8.44004,-7.261755
15.982336,2.7977805
11.146828,11.626086
13.748551,13.356272
13.855402,-4.2564783
14.014518,-4.333655
14.840764,-3.8509626
15.483699,4.4465237
6.8971734,5.951879
16.374735,2.8574502
16.823963,3.104378
6.9857507,12.507738
4.4109783,10.721021
8.036879,12.04497
4.8039083,-1.8154174
8.713503,-3.8499358
15.824366,4.762744
6.492962,-6.330097
5.568655,-1.4181725
16.862461,2.6117961
15.651209,3.2529182
14.605527,12.816628
6.9753504,-5.9684644
6.1895127,13.117387
12.117805,-0.7636828
13.487241,-3.361592
16.777636,2.1063197
16.012241,5.7717237
5.516953,11.468714
8.5345745,-3.8984406
8.999376,-6.9250827
15.811026,4.1945233
7.9894366,-6.7164755
14.854197,-4.377309
6.546608,-6.0291038
17.22935,3.1590629
16.037092,2.706328
15.894143,6.3779354
6.054846,12.470499
14.247014,-4.0629387
7.866808,-7.532364
14.92296,-4.1485863
-0.3401954,0.47120145
13.035991,-2.6504655
8.837016,-6.987145
16.208267,4.5714836
5.2843647,10.496716
16.483751,2.807377
13.817788,13.275281
7.8468623,12.076803
11.040448,0.036843237
5.927283,-6.002084
7.850964,12.152738
11.516045,-2.069348
6.6673265,12.129236
15.93747,7.299617
5.6066065,-1.941145
16.402962,2.1542547
16.529398,3.9872587
15.935396,2.8267534
11.949964,12.104182
12.113274,-0.76217914
6.8969927,-6.425038
15.925856,5.9675245
11.432651,-0.02815459
5.093964,10.291515
6.0239244,-2.2474368
17.153801,3.30136
14.894955,-4.368507
14.771977,3.9896588
7.7887754,6.6291566
13.873525,12.727602
6.4271803,12.866638
11.282408,13.303866
11.213385,11.257663
15.28937,4.646438
4.3887477,10.767352
7.284479,-5.8998017
6.0201917,-2.3489153
7.7149596,-7.185325
6.329525,-6.626268
11.071495,11.591275
13.986567,-4.208246
14.107051,-3.5664005
8.370698,-7.2670503
16.998104,2.4534388
14.155184,-4.296841
7.8575373,12.166087
-0.39591014,0.52632505
15.751009,5.6347957
7.2805696,12.663469
16.164484,6.0309434
7.037014,12.290532
7.797121,-7.1260467
5.9106174,-2.4494252
4.4123144,11.408927
15.487857,5.7249317
15.193234,-3.736282
11.01652,13.592749
11.085347,-0.20644756
15.362135,4.9362564
15.572592,4.2086015
14.952055,-4.381278
5.036882,-1.4194676
16.255344,2.9941137
8.468871,-3.8327672
7.881188,-7.3930817
15.742617,3.750836
16.48573,2.1333888
15.917941,4.510422
17.520119,2.2872164
-0.22906266,0.36033532
11.735284,12.272631
17.048231,2.111887
11.216451,13.670176
6.0792594,-2.2231016
7.737343,-5.8051143
15.863285,5.759261
14.135869,-4.118959
13.450574,-3.234654
7.5698533,6.5770717
-1.8042575,5.280795
12.420946,12.360313
12.32,12.322622
11.409657,13.76675
8.255588,-3.4017327
8.274991,-3.4114518
11.740756,-2.317783
15.976612,7.359428
13.314536,-2.1614869
15.372436,4.712799
14.843693,-4.324932
5.012932,11.010778
6.7517114,6.4435
11.617108,13.607875
16.007288,5.277743
15.907726,5.5915694
11.612559,-0.46894947
11.332719,13.762546
16.733814,3.1540627
8.026328,-7.5964456
14.612071,12.863365
7.5847406,-5.938177
5.3334217,10.566589
7.4187837,12.141467
16.212809,5.8704543
6.363554,12.649065
4.624551,10.906809
6.1294355,12.190386
15.696578,5.4229927
12.545699,12.462849
14.14118,12.830436
15.981195,2.3603718
6.087034,-2.2435422
13.988817,12.885431
11.639331,-0.2343973
10.932438,0.0066080247
13.881596,-4.2710385
8.253831,-3.4129324
14.859932,-4.3639526
15.727972,4.578842
16.098898,4.5545926
5.9604254,-2.4080625
16.127413,3.6705103
15.295774,4.1910324
8.819623,-6.898932
15.355492,4.197783
5.695132,-1.610207
6.494576,13.235452
4.3922477,10.81111
6.997598,6.286574
8.249848,-3.4226913
5.0914435,11.139275
7.0202684,12.2815695
6.091224,12.653441
17.19597,2.0979018
11.776966,-2.3260355
4.7181644,-1.9048282
4.5607486,11.069647
7.894288,-7.540802
5.797618,12.423598
5.933588,-2.4309702
11.252395,0.2070903
6.296302,12.741325
15.9289665,3.21392
11.762951,-2.3105545
11.800241,-0.4685979
16.016066,2.3819425
5.956778,-5.9698143
12.967869,-2.3760734
15.719307,4.2654877
13.8910675,-4.057414
10.983297,-0.057394303
11.2769375,13.710233
5.0969377,-1.351198
6.7026095,6.513084
14.739499,-3.877867
15.670946,6.2470074
5.6284027,-1.9431076
16.926527,3.2661703
16.21272,4.591701
15.628444,5.2162733
15.141631,4.3877935
14.675576,-3.7145905
11.973602,-2.1020694
6.6879787,6.4497647
15.949665,3.5433533
15.375923,3.3097608
11.681528,-0.0010739563
7.3910046,12.44224
7.4086204,12.019379
13.619122,-3.8429687
16.412695,5.7754292
11.211849,11.324356
11.026418,11.643624
15.482655,5.078936
7.939565,-6.861906
14.353851,12.856735
7.8591824,12.04203
17.219534,3.1457787
14.78412,-4.246198
16.760298,3.3792784
10.963781,-0.25710407
11.030061,-0.12665765
15.632165,4.185478
6.055866,12.939991
6.4952245,-6.0250616
16.133627,6.5060263
7.6638174,12.703347
6.5557036,12.280078
8.507404,-3.86391
4.9902043,-1.5412751
16.39557,2.133006
15.92995,3.3429606
6.2753186,-6.3282623
11.680327,-2.3823485
13.5873165,-3.673804
6.1196456,12.691198
14.570966,12.813471
15.788621,2.7775264
16.390564,5.5391183
7.7254467,-6.5893006
12.454758,12.373363
5.650708,-1.8966471
6.2253065,12.351871
13.732194,-2.8988397
11.778681,12.273117
13.631143,-3.011934
4.379374,11.456468
16.45201,2.7811909
4.8906493,-1.4009478
-1.7958286,5.273029
6.333525,-5.589094
6.651947,12.436186
7.6753654,12.046419
7.873071,12.140032
13.910588,12.681658
11.217935,-0.58606464
4.4628115,10.9844265
6.6338696,12.597315
7.5342555,-5.8264894
16.335468,3.4742882
4.859261,10.402339
15.828828,6.3219414
15.746852,4.4519305
11.290822,13.364631
12.149872,-2.1226492
14.886245,-3.9703176
5.2594695,-1.2659429
7.6671653,-6.27758
12.247515,12.314385
5.6699095,-1.8761303
15.449155,4.9802904
11.395494,0.268764
15.820066,6.503411
16.071417,6.9919233
4.882215,10.374174
7.8718653,11.975782
11.09903,11.708507
15.977425,3.729967
14.747631,4.0240917
7.650338,12.202767
6.1481457,6.0831523
15.986994,7.168891
14.045349,13.101136
5.0837765,10.262457
4.745565,-1.8709233
14.805951,-4.2623057
8.042235,12.028622
15.603004,4.547914
6.862059,5.918536
6.6232147,12.626125
11.512792,12.12436
6.7811947,-5.7103395
13.891567,12.65046
7.3108435,12.764011
15.758617,6.972311
6.7461295,5.867281
11.380137,13.789662
5.836471,11.458927
16.871624,3.5254474
14.279613,-3.5969784
5.151917,10.320358
5.478286,11.884244
5.037615,-1.4120282
14.483455,12.74294
6.067224,12.677808
16.190107,3.846859
5.9280295,-5.916124
5.111798,11.185972
6.7924895,5.8712354
6.451252,13.236865
13.948642,13.099537
6.6635604,12.741349
13.0494795,12.442107
16.36553,5.5565085
-0.39668104,0.5271488
4.381158,11.444344
5.5566397,-2.0378654
5.340625,10.5439005
14.644064,-3.7862039
15.938234,7.3647833
16.099537,4.638865
-0.2682861,0.3991423
11.32428,13.72551
-1.8261601,5.3032837
7.9266567,-7.508446
-0.38218117,0.5124158
6.230849,12.589998
7.8480587,11.999196
13.27744,-2.3471503
15.001901,-3.9837394
16.906836,3.505603
8.212516,-7.3735905
6.8395443,-6.855951
15.565221,4.4887934
15.201247,-3.6948333
15.407433,6.6416497
16.230318,5.8699293
17.202791,1.8142161
6.3249106,-6.2729816
11.708518,12.254252
16.577824,1.9008578
4.610654,-1.6297076
6.766785,13.105224
7.883445,-6.59208
7.250001,12.546111
7.712628,12.786656
16.306133,4.1987643
11.656459,-0.25016117
16.503958,1.904355
5.1464562,10.96328
16.158323,3.7993903
7.208029,12.534347
7.7046094,11.997444
5.6866226,10.832217
7.119004,12.241858
6.0392427,-5.990653
7.3628364,6.399704
11.258754,13.389351
11.092827,0.0009368722
15.791093,4.6472692
-0.35180837,0.4823818
14.257658,-4.031003
11.504131,-2.0512295
15.827651,7.1094394
6.5269384,13.066881
15.6705885,4.2901306
16.283916,4.296238
11.416998,11.470075
12.920389,13.219441
7.285128,6.3846135
6.660212,6.06729
11.743618,-2.3484335
16.275076,2.3562832
15.281464,-3.8222466
15.408429,3.2602093
5.3846493,11.6483755
11.010996,-0.27446365
8.597838,-3.9136336
6.0058966,5.9398065
6.8258743,-5.691533
8.280794,-3.4655676
11.65118,12.184652
17.194258,1.7911531
12.064804,-0.6908799
16.535025,1.8601288
13.335916,-3.04986
4.785886,11.631722
6.5835485,-6.13833
16.990679,2.6740205
11.483387,11.5140705
16.722271,2.2605827
11.266715,13.631638
13.354048,13.078257
13.62272,-4.293449
11.802963,12.289253
11.177111,11.263626
16.31029,3.2425208
7.00577,5.98582
16.125666,6.600584
4.5745926,-1.5589118
5.6956096,-1.6963738
8.448326,-3.9357479
5.281633,10.471451
10.968924,-0.25423145
17.288204,2.1451488
15.238398,4.663421
7.322737,6.355824
16.062206,6.8036494
16.14773,3.2325249
7.232113,12.60561
4.8648953,-1.7027953
12.400326,12.313375
5.327653,12.099481
7.913324,12.080823
15.301838,-3.720328
4.364646,11.315385
13.650724,-4.2473006
-1.823866,5.3004484
13.549899,-3.9835052
6.32534,-6.4424005
7.8769217,-7.0253377
13.662854,-3.1820776
16.412386,3.805029
15.506706,3.8437138
8.2800455,-7.2851524
13.667322,-3.7797701
5.3008895,10.533728
7.631148,6.593922
8.629253,-6.4785514
7.7204986,6.6029735
15.645227,3.5574133
6.3199363,-6.1825657
15.220835,4.5101733
6.8892465,5.922323
16.948639,2.7345455
13.2880535,-2.0135098
15.538424,5.948592
6.4827275,-5.6389856
6.1450953,12.833585
7.104806,12.24967
13.172636,-2.24137
6.366071,-6.6586657
8.308587,-7.0529127
7.7213616,-5.806525
5.00649,-1.5439928
17.123358,2.4099915
11.819618,12.097909
8.00087,12.406008
5.9879594,12.443484
13.846459,-4.0517097
12.0955515,-0.680331
15.763869,6.1024694
10.966078,-0.067509644
14.129073,-4.3785844
5.386213,10.618435
14.739042,4.0443244
15.76436,5.488904
15.515068,3.592631
6.3332653,-6.1995163
6.5184345,12.577859
13.644987,-4.2509227
14.961241,4.359836
15.748749,5.354175
5.2198777,11.243989
15.990971,3.8099174
5.9173965,-5.9494605
6.161759,-5.7109995
16.371094,2.8371966
15.618104,4.518039
6.493926,-6.0325217
7.8524575,11.763349
6.447216,12.757313
5.8237433,-1.4901454
7.842493,-7.232402
4.774545,10.621621
7.0893183,-5.757423
15.997883,2.4551852
6.3707414,12.857312
15.181109,4.232727
6.710207,12.224396
14.035194,12.936574
5.4255486,-1.4467638
17.140797,1.7725147
11.947137,-2.0928583
4.3564477,10.726678
16.84841,2.7367702
11.801165,12.29512
7.624529,6.615502
14.705456,-3.7882009
6.659889,13.210541
11.803465,-0.47491026
10.91713,13.397857
-0.39291975,0.52320284
14.865143,-4.1658773
16.448153,3.999741
8.471991,-3.8488321
13.5206175,13.017167
4.3256345,10.664202
9.075274,-6.793442
17.13092,1.7969849
7.471945,6.459572
16.319567,2.2229156
11.213527,13.416218
12.022719,-0.6776393
7.489605,6.5954204
14.133799,-4.3872986
17.2547,1.8698386
16.079378,2.4903748
16.270475,3.8583443
9.14728,-6.908895
16.400373,3.9378378
6.9990573,12.35665
4.6295443,-1.6368641
7.7031326,-7.182243
15.25609,-3.7959194
16.422422,1.8862656
15.49679,3.8757246
14.738344,12.85634
-0.30627263,0.43682435
15.668662,3.4050734
11.303913,13.4605
7.665008,11.938417
14.510259,-2.9245782
4.533649,-1.5278887
11.493567,11.539203
5.4757867,11.823325
8.687476,-6.5178947
7.124795,12.762361
16.606228,2.6734283
6.7286463,6.5323353
5.293158,-1.2069752
16.097572,6.8996506
11.501552,-2.0424678
5.2603846,-1.2127625
14.245278,-4.0775857
11.796177,-0.1819392
5.2001166,11.203507
13.744119,13.019897
11.332837,13.423474
8.078835,-7.577528
14.682923,-4.3324957
13.727761,-3.1636226
17.155897,1.7611228
14.761943,-4.250973
11.083265,11.426471
6.385069,-6.1924477
6.706905,6.517382
7.8933396,-7.5184407
9.062733,-7.01543
11.008035,0.049807463
17.11659,1.7219608
14.30315,12.881708
16.027012,6.7377815
15.779831,3.907376
6.0781627,-6.0723414
16.506292,2.6813414
11.297889,11.429007
6.087381,-2.2819912
5.4572515,-2.048091
15.480682,5.0808816
-0.23265602,0.363804
11.494672,12.141243
11.512539,0.20339356
14.146909,12.893718
-0.35478604,0.48524252
15.778196,4.7078733
15.5105095,3.6485736
13.8481455,12.611775
11.881994,12.23465
7.2703376,12.725082
15.570518,6.548747
7.4069934,6.2832885
17.068354,2.3801215
6.447632,-6.2266507
14.362445,12.874892
5.301544,11.724077
6.0608244,-2.310014
17.126585,1.6778502
14.245546,13.042625
14.267498,12.885643
11.402199,13.862121
6.468416,12.808364
8.945949,-7.0697126
7.9782963,12.261912
11.582436,-0.1003388
5.2229953,11.141985
11.242244,11.515033
7.713888,6.5489154
11.281467,-0.098032035
5.2634273,10.4271345
7.3630657,6.2633724
6.75273,6.5169435
14.088216,-4.1523695
5.921697,-2.4081101
15.706469,6.0544744
15.483428,6.576744
15.587864,4.4691324
4.37092,11.450178
11.887614,-0.40443626
15.1760845,4.505468
14.73116,12.87422
16.801907,1.7026873
11.410302,-0.119283445
15.833335,6.533766
6.330181,12.585334
10.941847,-0.105747394
6.9601173,12.224378
16.57707,1.601547
13.613067,-4.238434
6.7515626,-5.6640396
7.027567,13.195325
6.626968,-5.952429
7.7432985,-6.0453787
16.333185,3.356146
12.781469,13.133663
9.084351,-6.8387213
14.769277,-4.297826
7.3302293,6.31012
13.076603,-2.6995873
13.034977,-2.6601717
15.996112,6.328108
6.767619,-6.801582
6.7142625,5.860086
6.313972,11.662226
5.2900414,10.458735
6.27099,-5.6086335
15.3409195,3.878765
13.94883,-2.8328245
13.804171,13.282998
16.363712,4.014483
11.676394,-2.3023174
